point,apdex
2024-04-26 21:20:00,316.81
2024-04-26 21:21:00,314.855
2024-04-26 21:22:00,311.095
2024-04-26 21:23:00,316.722
2024-04-26 21:24:00,317.445
2024-04-26 21:25:00,316.891
2024-04-26 21:26:00,316.726
2024-04-26 21:27:00,317.466
2024-04-26 21:28:00,316.678
2024-04-26 21:29:00,316.461
2024-04-26 21:30:00,317.604
2024-04-26 21:31:00,315.149
2024-04-26 21:32:00,315.253
2024-04-26 21:33:00,315.451
2024-04-26 21:34:00,314.819
2024-04-26 21:35:00,314.961
2024-04-26 21:36:00,316.843
2024-04-26 21:37:00,315.83
2024-04-26 21:38:00,317.256
2024-04-26 21:39:00,311.102
2024-04-26 21:40:00,304.921
2024-04-26 21:41:00,311.013
2024-04-26 21:42:00,316.097
2024-04-26 21:43:00,315.953
2024-04-26 21:44:00,314.922
2024-04-26 21:45:00,314.861
2024-04-26 21:46:00,315.15
2024-04-26 21:47:00,317.375
2024-04-26 21:48:00,316.913
2024-04-26 21:49:00,317.264
2024-04-26 21:50:00,315.795
2024-04-26 21:51:00,314.806
2024-04-26 21:52:00,317.159
2024-04-26 21:53:00,317.567
2024-04-26 21:54:00,320.867
2024-04-26 21:55:00,323.248
2024-04-26 21:56:00,318.598
2024-04-26 21:57:00,314.638
2024-04-26 21:58:00,317.092
2024-04-26 21:59:00,318.243
2024-04-26 22:00:00,317.392
2024-04-26 22:01:00,318.88
2024-04-26 22:02:00,316.601
2024-04-26 22:03:00,315.958
2024-04-26 22:04:00,316.701
2024-04-26 22:05:00,316.292
2024-04-26 22:06:00,317.623
2024-04-26 22:07:00,317.718
2024-04-26 22:08:00,318.872
2024-04-26 22:09:00,317.585
2024-04-26 22:10:00,316.885
2024-04-26 22:11:00,317.265
2024-04-26 22:12:00,315.093
2024-04-26 22:13:00,314.976
2024-04-26 22:14:00,315.351
2024-04-26 22:15:00,315.392
2024-04-26 22:16:00,317.925
2024-04-26 22:17:00,316.655
2024-04-26 22:18:00,314.216
2024-04-26 22:19:00,315.926
2024-04-26 22:20:00,315.961
2024-04-26 22:21:00,316.901
2024-04-26 22:22:00,312.022
2024-04-26 22:23:00,315.995
2024-04-26 22:24:00,317.421
2024-04-26 22:25:00,317.313
2024-04-26 22:26:00,308.881
2024-04-26 22:27:00,302.556
2024-04-26 22:28:00,313.417
2024-04-26 22:29:00,317.788
2024-04-26 22:30:00,317.484
2024-04-26 22:31:00,324.107
2024-04-26 22:32:00,324.855
2024-04-26 22:33:00,314.601
2024-04-26 22:34:00,315.837
2024-04-26 22:35:00,319.263
2024-04-26 22:36:00,322.072
2024-04-26 22:37:00,317.906
2024-04-26 22:38:00,308.878
2024-04-26 22:39:00,315.77
2024-04-26 22:40:00,319.881
2024-04-26 22:41:00,320.557
2024-04-26 22:42:00,316.823
2024-04-26 22:43:00,315.349
2024-04-26 22:44:00,317.32
2024-04-26 22:45:00,317.807
2024-04-26 22:46:00,316.072
2024-04-26 22:47:00,315.246
2024-04-26 22:48:00,315.955
2024-04-26 22:49:00,315.099
2024-04-26 22:50:00,308.667
2024-04-26 22:51:00,305.946
2024-04-26 22:52:00,316.37
2024-04-26 22:53:00,321.634
2024-04-26 22:54:00,319.89
2024-04-26 22:55:00,309.204
2024-04-26 22:56:00,303.057
2024-04-26 22:57:00,302.597
2024-04-26 22:58:00,314.186
2024-04-26 22:59:00,317.457
2024-04-26 23:00:00,306.424
2024-04-26 23:01:00,310.692
2024-04-26 23:02:00,315.289
2024-04-26 23:03:00,316.13
2024-04-26 23:04:00,306.12
2024-04-26 23:05:00,303.208
2024-04-26 23:06:00,314.21
2024-04-26 23:07:00,317.5
2024-04-26 23:08:00,317.813
2024-04-26 23:09:00,316.921
2024-04-26 23:10:00,314.846
2024-04-26 23:11:00,317.482
2024-04-26 23:12:00,316.22
2024-04-26 23:13:00,310.389
2024-04-26 23:14:00,321.43
2024-04-26 23:15:00,321.926
2024-04-26 23:16:00,315.783
2024-04-26 23:17:00,314.799
2024-04-26 23:18:00,315.195
2024-04-26 23:19:00,316.28
2024-04-26 23:20:00,320.712
2024-04-26 23:21:00,313.839
2024-04-26 23:22:00,316.647
2024-04-26 23:23:00,316.981
2024-04-26 23:24:00,306.235
2024-04-26 23:25:00,304.657
2024-04-26 23:26:00,304.124
2024-04-26 23:27:00,303.813
2024-04-26 23:28:00,310.958
2024-04-26 23:29:00,320.921
2024-04-26 23:30:00,314.965
2024-04-26 23:31:00,309.201
2024-04-26 23:32:00,303.606
2024-04-26 23:33:00,302.985
2024-04-26 23:34:00,313.635
2024-04-26 23:35:00,315.634
2024-04-26 23:36:00,305.708
2024-04-26 23:37:00,304.651
2024-04-26 23:38:00,304.513
2024-04-26 23:39:00,304.963
2024-04-26 23:40:00,306.501
2024-04-26 23:41:00,306.575
2024-04-26 23:42:00,315.794
2024-04-26 23:43:00,318.619
2024-04-26 23:44:00,318.385
2024-04-26 23:45:00,316.904
2024-04-26 23:46:00,315.763
2024-04-26 23:47:00,304.729
2024-04-26 23:48:00,314.843
2024-04-26 23:49:00,317.855
2024-04-26 23:50:00,316.913
2024-04-26 23:51:00,310.22
2024-04-26 23:52:00,304.676
2024-04-26 23:53:00,309.188
2024-04-26 23:54:00,315.58
2024-04-26 23:55:00,311.326
2024-04-26 23:56:00,305.384
2024-04-26 23:57:00,316.243
2024-04-26 23:58:00,317.259
2024-04-26 23:59:00,323.712
2024-04-27 00:00:00,325.134
2024-04-27 00:01:00,311.35
2024-04-27 00:02:00,303.796
2024-04-27 00:03:00,306.73
2024-04-27 00:04:00,312.973
2024-04-27 00:05:00,317.033
2024-04-27 00:06:00,311.22
2024-04-27 00:07:00,304.121
2024-04-27 00:08:00,316.072
2024-04-27 00:09:00,322.061
2024-04-27 00:10:00,314.388
2024-04-27 00:11:00,315.643
2024-04-27 00:12:00,320.731
2024-04-27 00:13:00,319.266
2024-04-27 00:14:00,316.824
2024-04-27 00:15:00,321.172
2024-04-27 00:16:00,319.971
2024-04-27 00:17:00,305.089
2024-04-27 00:18:00,314.889
2024-04-27 00:19:00,318.139
2024-04-27 00:20:00,317.355
2024-04-27 00:21:00,317.584
2024-04-27 00:22:00,304.693
2024-04-27 00:23:00,303.177
2024-04-27 00:24:00,304.349
2024-04-27 00:25:00,304.258
2024-04-27 00:26:00,303.508
2024-04-27 00:27:00,303.469
2024-04-27 00:28:00,305.318
2024-04-27 00:29:00,305.665
2024-04-27 00:30:00,314.692
2024-04-27 00:31:00,320.883
2024-04-27 00:32:00,310.106
2024-04-27 00:33:00,303.289
2024-04-27 00:34:00,303.361
2024-04-27 00:35:00,303.215
2024-04-27 00:36:00,314.042
2024-04-27 00:37:00,315.028
2024-04-27 00:38:00,304.735
2024-04-27 00:39:00,314.458
2024-04-27 00:40:00,321.106
2024-04-27 00:41:00,310.597
2024-04-27 00:42:00,303.011
2024-04-27 00:43:00,302.89
2024-04-27 00:44:00,309.623
2024-04-27 00:45:00,315.289
2024-04-27 00:46:00,314.831
2024-04-27 00:47:00,315.107
2024-04-27 00:48:00,309.711
2024-04-27 00:49:00,298.942
2024-04-27 00:50:00,310.974
2024-04-27 00:51:00,315.735
2024-04-27 00:52:00,317.095
2024-04-27 00:53:00,316.391
2024-04-27 00:54:00,304.761
2024-04-27 00:55:00,314.939
2024-04-27 00:56:00,316.464
2024-04-27 00:57:00,315.164
2024-04-27 00:58:00,301.96
2024-04-27 00:59:00,304.027
2024-04-27 01:00:00,303.413
2024-04-27 01:01:00,303.359
2024-04-27 01:02:00,313.626
2024-04-27 01:03:00,315.867
2024-04-27 01:04:00,306.078
2024-04-27 01:05:00,300.982
2024-04-27 01:06:00,303.156
2024-04-27 01:07:00,302.878
2024-04-27 01:08:00,314.44
2024-04-27 01:09:00,317.677
2024-04-27 01:10:00,317.367
2024-04-27 01:11:00,317.056
2024-04-27 01:12:00,310.988
2024-04-27 01:13:00,309.535
2024-04-27 01:14:00,315.356
2024-04-27 01:15:00,316.436
2024-04-27 01:16:00,316.349
2024-04-27 01:17:00,316.732
2024-04-27 01:18:00,316.837
2024-04-27 01:19:00,307.025
2024-04-27 01:20:00,316.706
2024-04-27 01:21:00,317.394
2024-04-27 01:22:00,318.623
2024-04-27 01:23:00,317.236
2024-04-27 01:24:00,316.555
2024-04-27 01:25:00,315.737
2024-04-27 01:26:00,317.064
2024-04-27 01:27:00,314.793
2024-04-27 01:28:00,304.43
2024-04-27 01:29:00,303.662
2024-04-27 01:30:00,303.354
2024-04-27 01:31:00,303.46
2024-04-27 01:32:00,305.017
2024-04-27 01:33:00,304.868
2024-04-27 01:34:00,303.508
2024-04-27 01:35:00,297.698
2024-04-27 01:36:00,304.017
2024-04-27 01:37:00,303.548
2024-04-27 01:38:00,304.048
2024-04-27 01:39:00,304.464
2024-04-27 01:40:00,301.13
2024-04-27 01:41:00,301.188
2024-04-27 01:42:00,304.23
2024-04-27 01:43:00,304.093
2024-04-27 01:44:00,303.482
2024-04-27 01:45:00,309.218
2024-04-27 01:46:00,316.525
2024-04-27 01:47:00,310.743
2024-04-27 01:48:00,313.571
2024-04-27 01:49:00,316.212
2024-04-27 01:50:00,306.057
2024-04-27 01:51:00,304.408
2024-04-27 01:52:00,310.134
2024-04-27 01:53:00,315.14
2024-04-27 01:54:00,309.603
2024-04-27 01:55:00,298.406
2024-04-27 01:56:00,295.004
2024-04-27 01:57:00,294.346
2024-04-27 01:58:00,297.06
2024-04-27 01:59:00,309.507
2024-04-27 02:00:00,315.504
2024-04-27 02:01:00,306.785
2024-04-27 02:02:00,311.035
2024-04-27 02:03:00,315.405
2024-04-27 02:04:00,306.049
2024-04-27 02:05:00,304.627
2024-04-27 02:06:00,311.178
2024-04-27 02:07:00,315.048
2024-04-27 02:08:00,314.948
2024-04-27 02:09:00,315.41
2024-04-27 02:10:00,304.863
2024-04-27 02:11:00,303.536
2024-04-27 02:12:00,304.162
2024-04-27 02:13:00,305.198
2024-04-27 02:14:00,305.105
2024-04-27 02:15:00,301.491
2024-04-27 02:16:00,301.378
2024-04-27 02:17:00,304.103
2024-04-27 02:18:00,304.097
2024-04-27 02:19:00,315.804
2024-04-27 02:20:00,317.337
2024-04-27 02:21:00,305.177
2024-04-27 02:22:00,302.909
2024-04-27 02:23:00,302.393
2024-04-27 02:24:00,315.353
2024-04-27 02:25:00,316.903
2024-04-27 02:26:00,302.046
2024-04-27 02:27:00,296.606
2024-04-27 02:28:00,297.228
2024-04-27 02:29:00,303.934
2024-04-27 02:30:00,305.027
2024-04-27 02:31:00,298.977
2024-04-27 02:32:00,297.141
2024-04-27 02:33:00,303.296
2024-04-27 02:34:00,303.401
2024-04-27 02:35:00,304.13
2024-04-27 02:36:00,304.362
2024-04-27 02:37:00,300.481
2024-04-27 02:38:00,300.476
2024-04-27 02:39:00,300.878
2024-04-27 02:40:00,300.803
2024-04-27 02:41:00,316.243
2024-04-27 02:42:00,316.584
2024-04-27 02:43:00,309.785
2024-04-27 02:44:00,315.298
2024-04-27 02:45:00,316.669
2024-04-27 02:46:00,313.916
2024-04-27 02:47:00,305.019
2024-04-27 02:48:00,303.504
2024-04-27 02:49:00,303.421
2024-04-27 02:50:00,303.524
2024-04-27 02:51:00,297.714
2024-04-27 02:52:00,297.299
2024-04-27 02:53:00,305.444
2024-04-27 02:54:00,317.598
2024-04-27 02:55:00,309.107
2024-04-27 02:56:00,304.667
2024-04-27 02:57:00,303.951
2024-04-27 02:58:00,304.229
2024-04-27 02:59:00,315.315
2024-04-27 03:00:00,309.445
2024-04-27 03:01:00,297.401
2024-04-27 03:02:00,297.013
2024-04-27 03:03:00,306.659
2024-04-27 03:04:00,313.042
2024-04-27 03:05:00,307.403
2024-04-27 03:06:00,300.08
2024-04-27 03:07:00,303.807
2024-04-27 03:08:00,304.379
2024-04-27 03:09:00,306.19
2024-04-27 03:10:00,312.117
2024-04-27 03:11:00,306.471
2024-04-27 03:12:00,302.49
2024-04-27 03:13:00,302.573
2024-04-27 03:14:00,300.764
2024-04-27 03:15:00,294.711
2024-04-27 03:16:00,294.815
2024-04-27 03:17:00,303.107
2024-04-27 03:18:00,304.046
2024-04-27 03:19:00,301.807
2024-04-27 03:20:00,300.658
2024-04-27 03:21:00,304.898
2024-04-27 03:22:00,298.643
2024-04-27 03:23:00,297.12
2024-04-27 03:24:00,303.487
2024-04-27 03:25:00,303.45
2024-04-27 03:26:00,300.931
2024-04-27 03:27:00,300.63
2024-04-27 03:28:00,313.719
2024-04-27 03:29:00,315.364
2024-04-27 03:30:00,302.342
2024-04-27 03:31:00,303.298
2024-04-27 03:32:00,302.974
2024-04-27 03:33:00,302.952
2024-04-27 03:34:00,313.608
2024-04-27 03:35:00,315.438
2024-04-27 03:36:00,305.305
2024-04-27 03:37:00,294.57
2024-04-27 03:38:00,303.501
2024-04-27 03:39:00,303.599
2024-04-27 03:40:00,303.457
2024-04-27 03:41:00,300.841
2024-04-27 03:42:00,303.009
2024-04-27 03:43:00,303.204
2024-04-27 03:44:00,294.939
2024-04-27 03:45:00,300.688
2024-04-27 03:46:00,300.595
2024-04-27 03:47:00,300.258
2024-04-27 03:48:00,294.275
2024-04-27 03:49:00,300.661
2024-04-27 03:50:00,305.44
2024-04-27 03:51:00,305.424
2024-04-27 03:52:00,304.434
2024-04-27 03:53:00,302.608
2024-04-27 03:54:00,303.148
2024-04-27 03:55:00,300.812
2024-04-27 03:56:00,300.962
2024-04-27 03:57:00,300.638
2024-04-27 03:58:00,300.513
2024-04-27 03:59:00,300.952
2024-04-27 04:00:00,301.134
2024-04-27 04:01:00,295.002
2024-04-27 04:02:00,299.608
2024-04-27 04:03:00,315.6
2024-04-27 04:04:00,315.454
2024-04-27 04:05:00,302.477
2024-04-27 04:06:00,300.86
2024-04-27 04:07:00,304.891
2024-04-27 04:08:00,304.945
2024-04-27 04:09:00,294.791
2024-04-27 04:10:00,303.627
2024-04-27 04:11:00,309.615
2024-04-27 04:12:00,315.089
2024-04-27 04:13:00,308.995
2024-04-27 04:14:00,303.425
2024-04-27 04:15:00,303.787
2024-04-27 04:16:00,303.769
2024-04-27 04:17:00,303.002
2024-04-27 04:18:00,308.935
2024-04-27 04:19:00,312.731
2024-04-27 04:20:00,306.864
2024-04-27 04:21:00,303.744
2024-04-27 04:22:00,297.456
2024-04-27 04:23:00,305.985
2024-04-27 04:24:00,306.362
2024-04-27 04:25:00,304.959
2024-04-27 04:26:00,304.918
2024-04-27 04:27:00,300.66
2024-04-27 04:28:00,303.551
2024-04-27 04:29:00,315.389
2024-04-27 04:30:00,306.467
2024-04-27 04:31:00,304.888
2024-04-27 04:32:00,304.473
2024-04-27 04:33:00,303.104
2024-04-27 04:34:00,303.367
2024-04-27 04:35:00,303.574
2024-04-27 04:36:00,303.636
2024-04-27 04:37:00,300.504
2024-04-27 04:38:00,300.485
2024-04-27 04:39:00,300.92
2024-04-27 04:40:00,300.962
2024-04-27 04:41:00,300.981
2024-04-27 04:42:00,300.684
2024-04-27 04:43:00,303.422
2024-04-27 04:44:00,314.327
2024-04-27 04:45:00,315.929
2024-04-27 04:46:00,301.978
2024-04-27 04:47:00,302.951
2024-04-27 04:48:00,302.832
2024-04-27 04:49:00,303.222
2024-04-27 04:50:00,300.903
2024-04-27 04:51:00,292.111
2024-04-27 04:52:00,294.802
2024-04-27 04:53:00,303.257
2024-04-27 04:54:00,303.567
2024-04-27 04:55:00,301.018
2024-04-27 04:56:00,303.408
2024-04-27 04:57:00,303.907
2024-04-27 04:58:00,308.151
2024-04-27 04:59:00,307.575
2024-04-27 05:00:00,303.729
2024-04-27 05:01:00,303.588
2024-04-27 05:02:00,303.217
2024-04-27 05:03:00,303.674
2024-04-27 05:04:00,303.878
2024-04-27 05:05:00,303.269
2024-04-27 05:06:00,314.96
2024-04-27 05:07:00,316.092
2024-04-27 05:08:00,304.609
2024-04-27 05:09:00,301.016
2024-04-27 05:10:00,303.431
2024-04-27 05:11:00,303.242
2024-04-27 05:12:00,302.946
2024-04-27 05:13:00,303.058
2024-04-27 05:14:00,303.283
2024-04-27 05:15:00,303.285
2024-04-27 05:16:00,303.449
2024-04-27 05:17:00,303.128
2024-04-27 05:18:00,302.813
2024-04-27 05:19:00,305.186
2024-04-27 05:20:00,316.235
2024-04-27 05:21:00,315.432
2024-04-27 05:22:00,304.243
2024-04-27 05:23:00,303.002
2024-04-27 05:24:00,303.801
2024-04-27 05:25:00,303.338
2024-04-27 05:26:00,303.204
2024-04-27 05:27:00,302.779
2024-04-27 05:28:00,298.425
2024-04-27 05:29:00,305.341
2024-04-27 05:30:00,309.028
2024-04-27 05:31:00,316.482
2024-04-27 05:32:00,316.254
2024-04-27 05:33:00,315.815
2024-04-27 05:34:00,315.644
2024-04-27 05:35:00,316.993
2024-04-27 05:36:00,315.431
2024-04-27 05:37:00,304.52
2024-04-27 05:38:00,312.989
2024-04-27 05:39:00,314.725
2024-04-27 05:40:00,317.182
2024-04-27 05:41:00,313.01
2024-04-27 05:42:00,320.426
2024-04-27 05:43:00,320.973
2024-04-27 05:44:00,319.441
2024-04-27 05:45:00,317.265
2024-04-27 05:46:00,317.202
2024-04-27 05:47:00,312.099
2024-04-27 05:48:00,313.311
2024-04-27 05:49:00,315.921
2024-04-27 05:50:00,309.918
2024-04-27 05:51:00,304.851
2024-04-27 05:52:00,298.268
2024-04-27 05:53:00,303.067
2024-04-27 05:54:00,303.528
2024-04-27 05:55:00,313.999
2024-04-27 05:56:00,315.48
2024-04-27 05:57:00,304.866
2024-04-27 05:58:00,303.41
2024-04-27 05:59:00,303.623
2024-04-27 06:00:00,321.334
2024-04-27 06:01:00,323.659
2024-04-27 06:02:00,318.478
2024-04-27 06:03:00,317.311
2024-04-27 06:04:00,315.423
2024-04-27 06:05:00,312.81
2024-04-27 06:06:00,312.46
2024-04-27 06:07:00,301.634
2024-04-27 06:08:00,304.682
2024-04-27 06:09:00,305.229
2024-04-27 06:10:00,304.013
2024-04-27 06:11:00,305.208
2024-04-27 06:12:00,315.808
2024-04-27 06:13:00,316.834
2024-04-27 06:14:00,310.763
2024-04-27 06:15:00,304.168
2024-04-27 06:16:00,304.041
2024-04-27 06:17:00,303.442
2024-04-27 06:18:00,303.971
2024-04-27 06:19:00,303.78
2024-04-27 06:20:00,303.268
2024-04-27 06:21:00,303.256
2024-04-27 06:22:00,303.12
2024-04-27 06:23:00,315.068
2024-04-27 06:24:00,317.713
2024-04-27 06:25:00,305.675
2024-04-27 06:26:00,305.583
2024-04-27 06:27:00,306.027
2024-04-27 06:28:00,304.153
2024-04-27 06:29:00,304.084
2024-04-27 06:30:00,304.061
2024-04-27 06:31:00,304.586
2024-04-27 06:32:00,304.778
2024-04-27 06:33:00,310.281
2024-04-27 06:34:00,316.262
2024-04-27 06:35:00,316.313
2024-04-27 06:36:00,316.753
2024-04-27 06:37:00,316.41
2024-04-27 06:38:00,315.869
2024-04-27 06:39:00,307.412
2024-04-27 06:40:00,306.607
2024-04-27 06:41:00,305.222
2024-04-27 06:42:00,304.583
2024-04-27 06:43:00,302.858
2024-04-27 06:44:00,303.603
2024-04-27 06:45:00,303.325
2024-04-27 06:46:00,303.869
2024-04-27 06:47:00,303.478
2024-04-27 06:48:00,303.43
2024-04-27 06:49:00,303.768
2024-04-27 06:50:00,303.638
2024-04-27 06:51:00,303.527
2024-04-27 06:52:00,309.277
2024-04-27 06:53:00,315.305
2024-04-27 06:54:00,309.213
2024-04-27 06:55:00,303.344
2024-04-27 06:56:00,303.255
2024-04-27 06:57:00,303.021
2024-04-27 06:58:00,314.125
2024-04-27 06:59:00,320.891
2024-04-27 07:00:00,316.049
2024-04-27 07:01:00,316.816
2024-04-27 07:02:00,315.007
2024-04-27 07:03:00,315.521
2024-04-27 07:04:00,311.281
2024-04-27 07:05:00,303.499
2024-04-27 07:06:00,314.897
2024-04-27 07:07:00,317.229
2024-04-27 07:08:00,305.767
2024-04-27 07:09:00,309.933
2024-04-27 07:10:00,322.379
2024-04-27 07:11:00,312.38
2024-04-27 07:12:00,316.274
2024-04-27 07:13:00,314.405
2024-04-27 07:14:00,315.789
2024-04-27 07:15:00,307.632
2024-04-27 07:16:00,304.998
2024-04-27 07:17:00,303.15
2024-04-27 07:18:00,303.728
2024-04-27 07:19:00,314.504
2024-04-27 07:20:00,315.791
2024-04-27 07:21:00,306.428
2024-04-27 07:22:00,304.934
2024-04-27 07:23:00,309.167
2024-04-27 07:24:00,316.596
2024-04-27 07:25:00,320.687
2024-04-27 07:26:00,319.406
2024-04-27 07:27:00,309.324
2024-04-27 07:28:00,303.759
2024-04-27 07:29:00,303.537
2024-04-27 07:30:00,314.683
2024-04-27 07:31:00,316.413
2024-04-27 07:32:00,314.187
2024-04-27 07:33:00,314.823
2024-04-27 07:34:00,315.46
2024-04-27 07:35:00,304.92
2024-04-27 07:36:00,315.172
2024-04-27 07:37:00,316.049
2024-04-27 07:38:00,316.263
2024-04-27 07:39:00,317.753
2024-04-27 07:40:00,315.506
2024-04-27 07:41:00,316.189
2024-04-27 07:42:00,317.576
2024-04-27 07:43:00,315.347
2024-04-27 07:44:00,314.1
2024-04-27 07:45:00,304.812
2024-04-27 07:46:00,303.467
2024-04-27 07:47:00,304.392
2024-04-27 07:48:00,310.604
2024-04-27 07:49:00,316.159
2024-04-27 07:50:00,309.829
2024-04-27 07:51:00,315.471
2024-04-27 07:52:00,317.413
2024-04-27 07:53:00,318.741
2024-04-27 07:54:00,316.638
2024-04-27 07:55:00,316.802
2024-04-27 07:56:00,315.496
2024-04-27 07:57:00,308.989
2024-04-27 07:58:00,305.078
2024-04-27 07:59:00,310.623
2024-04-27 08:00:00,317.047
2024-04-27 08:01:00,318.106
2024-04-27 08:02:00,317.041
2024-04-27 08:03:00,318.954
2024-04-27 08:04:00,319.27
2024-04-27 08:05:00,318.533
2024-04-27 08:06:00,318.232
2024-04-27 08:07:00,306.632
2024-04-27 08:08:00,305.518
2024-04-27 08:09:00,314.421
2024-04-27 08:10:00,316.365
2024-04-27 08:11:00,316.216
2024-04-27 08:12:00,314.767
2024-04-27 08:13:00,315.174
2024-04-27 08:14:00,317.371
2024-04-27 08:15:00,318.813
2024-04-27 08:16:00,322.292
2024-04-27 08:17:00,319.267
2024-04-27 08:18:00,315.866
2024-04-27 08:19:00,315.705
2024-04-27 08:20:00,315.442
2024-04-27 08:21:00,316.964
2024-04-27 08:22:00,312.212
2024-04-27 08:23:00,315.655
2024-04-27 08:24:00,319.607
2024-04-27 08:25:00,318.714
2024-04-27 08:26:00,306.471
2024-04-27 08:27:00,311.253
2024-04-27 08:28:00,319.114
2024-04-27 08:29:00,319.22
2024-04-27 08:30:00,309.089
2024-04-27 08:31:00,314.296
2024-04-27 08:32:00,316.275
2024-04-27 08:33:00,316.251
2024-04-27 08:34:00,317.996
2024-04-27 08:35:00,317.235
2024-04-27 08:36:00,319.855
2024-04-27 08:37:00,319.812
2024-04-27 08:38:00,304.697
2024-04-27 08:39:00,313.926
2024-04-27 08:40:00,317.715
2024-04-27 08:41:00,313.214
2024-04-27 08:42:00,321.451
2024-04-27 08:43:00,321.01
2024-04-27 08:44:00,316.245
2024-04-27 08:45:00,315.355
2024-04-27 08:46:00,325.048
2024-04-27 08:47:00,324.912
2024-04-27 08:48:00,317.872
2024-04-27 08:49:00,321.899
2024-04-27 08:50:00,319.966
2024-04-27 08:51:00,305.488
2024-04-27 08:52:00,302.722
2024-04-27 08:53:00,315.794
2024-04-27 08:54:00,318.189
2024-04-27 08:55:00,315.776
2024-04-27 08:56:00,320.728
2024-04-27 08:57:00,320.007
2024-04-27 08:58:00,319.563
2024-04-27 08:59:00,317.551
2024-04-27 09:00:00,316.835
2024-04-27 09:01:00,318.305
2024-04-27 09:02:00,322.883
2024-04-27 09:03:00,322.483
2024-04-27 09:04:00,317.154
2024-04-27 09:05:00,318.401
2024-04-27 09:06:00,317.685
2024-04-27 09:07:00,319.376
2024-04-27 09:08:00,319.462
2024-04-27 09:09:00,319.525
2024-04-27 09:10:00,321.032
2024-04-27 09:11:00,316.262
2024-04-27 09:12:00,315.516
2024-04-27 09:13:00,319.729
2024-04-27 09:14:00,319.052
2024-04-27 09:15:00,316.888
2024-04-27 09:16:00,316.745
2024-04-27 09:17:00,313.818
2024-04-27 09:18:00,316.069
2024-04-27 09:19:00,316.0
2024-04-27 09:20:00,316.626
2024-04-27 09:21:00,317.762
2024-04-27 09:22:00,316.558
2024-04-27 09:23:00,317.222
2024-04-27 09:24:00,315.129
2024-04-27 09:25:00,305.502
2024-04-27 09:26:00,315.317
2024-04-27 09:27:00,320.598
2024-04-27 09:28:00,318.736
2024-04-27 09:29:00,314.625
2024-04-27 09:30:00,311.137
2024-04-27 09:31:00,317.715
2024-04-27 09:32:00,317.375
2024-04-27 09:33:00,308.396
2024-04-27 09:34:00,318.964
2024-04-27 09:35:00,318.05
2024-04-27 09:36:00,317.234
2024-04-27 09:37:00,319.071
2024-04-27 09:38:00,322.069
2024-04-27 09:39:00,319.546
2024-04-27 09:40:00,319.331
2024-04-27 09:41:00,322.757
2024-04-27 09:42:00,318.927
2024-04-27 09:43:00,316.768
2024-04-27 09:44:00,317.092
2024-04-27 09:45:00,322.862
2024-04-27 09:46:00,322.308
2024-04-27 09:47:00,317.688
2024-04-27 09:48:00,317.715
2024-04-27 09:49:00,316.223
2024-04-27 09:50:00,317.113
2024-04-27 09:51:00,318.757
2024-04-27 09:52:00,318.461
2024-04-27 09:53:00,321.781
2024-04-27 09:54:00,319.37
2024-04-27 09:55:00,316.167
2024-04-27 09:56:00,320.576
2024-04-27 09:57:00,321.035
2024-04-27 09:58:00,314.963
2024-04-27 09:59:00,315.308
2024-04-27 10:00:00,316.888
2024-04-27 10:01:00,319.365
2024-04-27 10:02:00,318.73
2024-04-27 10:03:00,321.424
2024-04-27 10:04:00,322.437
2024-04-27 10:05:00,318.367
2024-04-27 10:06:00,316.11
2024-04-27 10:07:00,317.371
2024-04-27 10:08:00,320.203
2024-04-27 10:09:00,320.516
2024-04-27 10:10:00,315.527
2024-04-27 10:11:00,315.606
2024-04-27 10:12:00,315.628
2024-04-27 10:13:00,321.31
2024-04-27 10:14:00,323.211
2024-04-27 10:15:00,312.944
2024-04-27 10:16:00,315.636
2024-04-27 10:17:00,320.264
2024-04-27 10:18:00,321.754
2024-04-27 10:19:00,314.947
2024-04-27 10:20:00,315.257
2024-04-27 10:21:00,314.791
2024-04-27 10:22:00,315.702
2024-04-27 10:23:00,316.891
2024-04-27 10:24:00,317.647
2024-04-27 10:25:00,315.455
2024-04-27 10:26:00,317.99
2024-04-27 10:27:00,319.481
2024-04-27 10:28:00,316.171
2024-04-27 10:29:00,315.468
2024-04-27 10:30:00,315.832
2024-04-27 10:31:00,316.966
2024-04-27 10:32:00,318.323
2024-04-27 10:33:00,316.899
2024-04-27 10:34:00,306.716
2024-04-27 10:35:00,304.998
2024-04-27 10:36:00,316.448
2024-04-27 10:37:00,317.927
2024-04-27 10:38:00,321.967
2024-04-27 10:39:00,320.212
2024-04-27 10:40:00,317.335
2024-04-27 10:41:00,311.507
2024-04-27 10:42:00,308.531
2024-04-27 10:43:00,309.29
2024-04-27 10:44:00,311.993
2024-04-27 10:45:00,317.301
2024-04-27 10:46:00,316.843
2024-04-27 10:47:00,315.324
2024-04-27 10:48:00,315.007
2024-04-27 10:49:00,315.564
2024-04-27 10:50:00,315.669
2024-04-27 10:51:00,317.672
2024-04-27 10:52:00,316.832
2024-04-27 10:53:00,317.677
2024-04-27 10:54:00,320.06
2024-04-27 10:55:00,317.654
2024-04-27 10:56:00,320.039
2024-04-27 10:57:00,319.406
2024-04-27 10:58:00,315.821
2024-04-27 10:59:00,320.614
2024-04-27 11:00:00,322.421
2024-04-27 11:01:00,321.109
2024-04-27 11:02:00,319.032
