point,web_response
2024-04-28 16:17:00,1575671.989
2024-04-28 16:18:00,1581440.224
2024-04-28 16:19:00,1576278.432
2024-04-28 16:20:00,1572148.898
2024-04-28 16:21:00,1549276.486
2024-04-28 16:22:00,1564218.924
2024-04-28 16:23:00,1583431.944
2024-04-28 16:24:00,1563849.808
2024-04-28 16:25:00,1547081.954
2024-04-28 16:26:00,1551153.142
2024-04-28 16:27:00,1581216.783
2024-04-28 16:28:00,1607261.644
2024-04-28 16:29:00,1577088.266
2024-04-28 16:30:00,1569480.893
2024-04-28 16:31:00,1612797.244
2024-04-28 16:32:00,1611150.144
2024-04-28 16:33:00,1606444.333
2024-04-28 16:34:00,1632124.613
2024-04-28 16:35:00,1594213.692
2024-04-28 16:36:00,1549012.037
2024-04-28 16:37:00,1579650.075
2024-04-28 16:38:00,1625677.646
2024-04-28 16:39:00,1585305.816
2024-04-28 16:40:00,1578418.485
2024-04-28 16:41:00,1590031.736
2024-04-28 16:42:00,1552777.546
2024-04-28 16:43:00,1568658.384
2024-04-28 16:44:00,1585800.631
2024-04-28 16:45:00,1613440.644
2024-04-28 16:46:00,1615098.505
2024-04-28 16:47:00,1566550.237
2024-04-28 16:48:00,1554432.9
2024-04-28 16:49:00,1549143.285
2024-04-28 16:50:00,1571173.668
2024-04-28 16:51:00,1568027.457
2024-04-28 16:52:00,1559637.963
2024-04-28 16:53:00,1636873.083
2024-04-28 16:54:00,1664719.928
2024-04-28 16:55:00,1585519.956
2024-04-28 16:56:00,1558270.264
2024-04-28 16:57:00,1549782.024
2024-04-28 16:58:00,1578613.814
2024-04-28 16:59:00,1634250.553
2024-04-28 17:00:00,1613243.628
2024-04-28 17:01:00,1582057.605
2024-04-28 17:02:00,1572922.159
2024-04-28 17:03:00,1583943.893
2024-04-28 17:04:00,1603615.723
2024-04-28 17:05:00,1572460.767
2024-04-28 17:06:00,1587814.914
2024-04-28 17:07:00,1607480.683
2024-04-28 17:08:00,1566204.113
2024-04-28 17:09:00,1546490.128
2024-04-28 17:10:00,1575956.337
2024-04-28 17:11:00,1579245.623
2024-04-28 17:12:00,1556452.212
2024-04-28 17:13:00,1591157.525
2024-04-28 17:14:00,1628337.022
2024-04-28 17:15:00,1626572.969
2024-04-28 17:16:00,1618719.766
2024-04-28 17:17:00,1642481.608
2024-04-28 17:18:00,1638461.767
2024-04-28 17:19:00,1599930.33
2024-04-28 17:20:00,1623034.09
2024-04-28 17:21:00,1624125.57
2024-04-28 17:22:00,1565936.454
2024-04-28 17:23:00,1581833.263
2024-04-28 17:24:00,1576446.334
2024-04-28 17:25:00,1570624.845
2024-04-28 17:26:00,1592285.207
2024-04-28 17:27:00,1592243.282
2024-04-28 17:28:00,1627614.5
2024-04-28 17:29:00,1618622.612
2024-04-28 17:30:00,1579856.661
2024-04-28 17:31:00,1572158.717
2024-04-28 17:32:00,1561755.761
2024-04-28 17:33:00,1568612.75
2024-04-28 17:34:00,1597196.028
2024-04-28 17:35:00,1612723.21
2024-04-28 17:36:00,1589902.38
2024-04-28 17:37:00,1569184.704
2024-04-28 17:38:00,1597869.009
2024-04-28 17:39:00,1598429.509
2024-04-28 17:40:00,1574268.882
2024-04-28 17:41:00,1607149.19
2024-04-28 17:42:00,1598303.405
2024-04-28 17:43:00,1575289.938
2024-04-28 17:44:00,1594312.005
2024-04-28 17:45:00,1605147.869
2024-04-28 17:46:00,1576945.574
2024-04-28 17:47:00,1584069.941
2024-04-28 17:48:00,1603769.71
2024-04-28 17:49:00,1595224.776
2024-04-28 17:50:00,1593993.425
2024-04-28 17:51:00,1602887.635
2024-04-28 17:52:00,1602897.626
2024-04-28 17:53:00,1597889.29
2024-04-28 17:54:00,1572495.667
2024-04-28 17:55:00,1535464.231
2024-04-28 17:56:00,1534089.926
2024-04-28 17:57:00,1550114.419
2024-04-28 17:58:00,1587337.519
2024-04-28 17:59:00,1614978.057
2024-04-28 18:00:00,1618710.695
2024-04-28 18:01:00,1619441.652
2024-04-28 18:02:00,1581029.863
2024-04-28 18:03:00,1595124.651
2024-04-28 18:04:00,1605359.231
2024-04-28 18:05:00,1604104.729
2024-04-28 18:06:00,1568679.5
2024-04-28 18:07:00,1568763.242
2024-04-28 18:08:00,1603193.146
2024-04-28 18:09:00,1563955.597
2024-04-28 18:10:00,1540781.133
2024-04-28 18:11:00,1575752.114
2024-04-28 18:12:00,1602672.974
2024-04-28 18:13:00,1636461.851
2024-04-28 18:14:00,1679358.504
2024-04-28 18:15:00,1631213.598
2024-04-28 18:16:00,1626319.848
2024-04-28 18:17:00,1623505.267
2024-04-28 18:18:00,1619624.687
2024-04-28 18:19:00,1580924.265
2024-04-28 18:20:00,1559539.103
2024-04-28 18:21:00,1571178.818
2024-04-28 18:22:00,1675726.692
2024-04-28 18:23:00,1664409.401
2024-04-28 18:24:00,1581945.334
2024-04-28 18:25:00,1608020.817
2024-04-28 18:26:00,1649352.245
2024-04-28 18:27:00,1591025.017
2024-04-28 18:28:00,1560293.808
2024-04-28 18:29:00,1590197.225
2024-04-28 18:30:00,1583373.102
2024-04-28 18:31:00,1567800.864
2024-04-28 18:32:00,1575356.362
2024-04-28 18:33:00,1558707.78
2024-04-28 18:34:00,1575138.706
2024-04-28 18:35:00,1577224.152
2024-04-28 18:36:00,1607846.203
2024-04-28 18:37:00,1610002.81
2024-04-28 18:38:00,1565261.594
2024-04-28 18:39:00,1576969.811
2024-04-28 18:40:00,1561950.436
2024-04-28 18:41:00,1549643.145
2024-04-28 18:42:00,1572428.548
2024-04-28 18:43:00,1590206.379
2024-04-28 18:44:00,1559205.026
2024-04-28 18:45:00,1564485.358
2024-04-28 18:46:00,1605375.208
2024-04-28 18:47:00,1636903.573
2024-04-28 18:48:00,1611277.327
2024-04-28 18:49:00,1576100.134
2024-04-28 18:50:00,1591454.978
2024-04-28 18:51:00,1568117.812
2024-04-28 18:52:00,1563451.736
2024-04-28 18:53:00,1589907.901
2024-04-28 18:54:00,1599961.233
2024-04-28 18:55:00,1572112.816
2024-04-28 18:56:00,1591999.325
2024-04-28 18:57:00,1611461.584
2024-04-28 18:58:00,1623788.061
2024-04-28 18:59:00,1655793.299
2024-04-28 19:00:00,1601745.234
2024-04-28 19:01:00,1593987.762
2024-04-28 19:02:00,1609030.505
2024-04-28 19:03:00,1594572.533
2024-04-28 19:04:00,1601142.124
2024-04-28 19:05:00,1628800.834
2024-04-28 19:06:00,1604745.486
2024-04-28 19:07:00,1557235.1
2024-04-28 19:08:00,1581428.256
2024-04-28 19:09:00,1582088.055
2024-04-28 19:10:00,1584259.194
2024-04-28 19:11:00,1622390.825
2024-04-28 19:12:00,1628168.269
2024-04-28 19:13:00,1625080.209
2024-04-28 19:14:00,1651996.001
2024-04-28 19:15:00,1662828.931
2024-04-28 19:16:00,1657024.236
2024-04-28 19:17:00,1634837.181
2024-04-28 19:18:00,1580784.597
2024-04-28 19:19:00,1585886.085
2024-04-28 19:20:00,1588311.527
2024-04-28 19:21:00,1556416.754
2024-04-28 19:22:00,1565202.435
2024-04-28 19:23:00,1568429.919
2024-04-28 19:24:00,1545375.053
2024-04-28 19:25:00,1554362.623
2024-04-28 19:26:00,1558914.659
2024-04-28 19:27:00,1566193.668
2024-04-28 19:28:00,1599599.139
2024-04-28 19:29:00,1614096.304
2024-04-28 19:30:00,1584188.672
2024-04-28 19:31:00,1570180.001
2024-04-28 19:32:00,1556108.501
2024-04-28 19:33:00,1552249.402
2024-04-28 19:34:00,1590695.872
2024-04-28 19:35:00,1588902.147
2024-04-28 19:36:00,1562306.434
2024-04-28 19:37:00,1573042.704
2024-04-28 19:38:00,1603046.401
2024-04-28 19:39:00,1645562.047
2024-04-28 19:40:00,1587233.402
2024-04-28 19:41:00,1552278.345
2024-04-28 19:42:00,1549478.535
2024-04-28 19:43:00,1574412.675
2024-04-28 19:44:00,1570628.763
2024-04-28 19:45:00,1604138.715
2024-04-28 19:46:00,1591299.141
2024-04-28 19:47:00,1550186.118
2024-04-28 19:48:00,1583534.294
2024-04-28 19:49:00,1586345.184
2024-04-28 19:50:00,1556474.526
2024-04-28 19:51:00,1555776.121
2024-04-28 19:52:00,1573932.762
2024-04-28 19:53:00,1580644.978
2024-04-28 19:54:00,1565651.251
2024-04-28 19:55:00,1588684.742
2024-04-28 19:56:00,1602569.394
2024-04-28 19:57:00,1631861.868
2024-04-28 19:58:00,1640304.338
2024-04-28 19:59:00,1577242.21
2024-04-28 20:00:00,1584663.41
2024-04-28 20:01:00,1607872.852
2024-04-28 20:02:00,1601013.356
2024-04-28 20:03:00,1567148.299
2024-04-28 20:04:00,1569659.287
2024-04-28 20:05:00,1613027.698
2024-04-28 20:06:00,1608181.054
2024-04-28 20:07:00,1602442.995
2024-04-28 20:08:00,1628088.71
2024-04-28 20:09:00,1601150.215
2024-04-28 20:10:00,1578472.028
2024-04-28 20:11:00,1575881.594
2024-04-28 20:12:00,1603311.23
2024-04-28 20:13:00,1596661.688
2024-04-28 20:14:00,1555410.839
2024-04-28 20:15:00,1576398.836
2024-04-28 20:16:00,1597975.927
2024-04-28 20:17:00,1620892.633
2024-04-28 20:18:00,1600974.906
2024-04-28 20:19:00,1557759.559
2024-04-28 20:20:00,1589999.276
2024-04-28 20:21:00,1632005.796
2024-04-28 20:22:00,1623798.357
2024-04-28 20:23:00,1628644.602
2024-04-28 20:24:00,1616712.376
2024-04-28 20:25:00,1590098.572
2024-04-28 20:26:00,1601548.16
2024-04-28 20:27:00,1607806.567
2024-04-28 20:28:00,1612780.734
2024-04-28 20:29:00,1608920.947
2024-04-28 20:30:00,1598665.709
2024-04-28 20:31:00,1597547.008
2024-04-28 20:32:00,1561626.314
2024-04-28 20:33:00,1566970.037
2024-04-28 20:34:00,1590271.623
2024-04-28 20:35:00,1587872.82
2024-04-28 20:36:00,1576733.186
2024-04-28 20:37:00,1566415.925
2024-04-28 20:38:00,1559188.691
2024-04-28 20:39:00,1589436.215
2024-04-28 20:40:00,1631386.558
2024-04-28 20:41:00,1610086.487
2024-04-28 20:42:00,1583441.913
2024-04-28 20:43:00,1638920.579
2024-04-28 20:44:00,1612948.236
2024-04-28 20:45:00,1590030.018
2024-04-28 20:46:00,1635560.129
2024-04-28 20:47:00,1611982.708
2024-04-28 20:48:00,1575085.645
2024-04-28 20:49:00,1588718.237
2024-04-28 20:50:00,1612426.623
2024-04-28 20:51:00,1619039.89
2024-04-28 20:52:00,1613464.816
2024-04-28 20:53:00,1606433.528
2024-04-28 20:54:00,1616166.184
2024-04-28 20:55:00,1611532.17
2024-04-28 20:56:00,1626786.284
2024-04-28 20:57:00,1651049.38
2024-04-28 20:58:00,1609727.377
2024-04-28 20:59:00,1612822.28
2024-04-28 21:00:00,1596041.664
2024-04-28 21:01:00,1589992.261
2024-04-28 21:02:00,1578946.598
2024-04-28 21:03:00,1575648.326
2024-04-28 21:04:00,1586068.805
2024-04-28 21:05:00,1577924.48
2024-04-28 21:06:00,1579982.042
2024-04-28 21:07:00,1633076.074
2024-04-28 21:08:00,1618150.635
2024-04-28 21:09:00,1567019.378
2024-04-28 21:10:00,1572919.854
2024-04-28 21:11:00,1576044.067
2024-04-28 21:12:00,1561139.257
2024-04-28 21:13:00,1558826.012
2024-04-28 21:14:00,1594116.807
2024-04-28 21:15:00,1612965.864
2024-04-28 21:16:00,1604945.086
2024-04-28 21:17:00,1622967.169
2024-04-28 21:18:00,1588265.776
2024-04-28 21:19:00,1620358.659
2024-04-28 21:20:00,1792381.756
2024-04-28 21:21:00,1733473.686
2024-04-28 21:22:00,1579614.25
2024-04-28 21:23:00,1560402.879
2024-04-28 21:24:00,1574219.349
2024-04-28 21:25:00,1583088.18
2024-04-28 21:26:00,1569741.405
2024-04-28 21:27:00,1588486.956
2024-04-28 21:28:00,1603041.185
2024-04-28 21:29:00,1586463.517
2024-04-28 21:30:00,1549226.318
2024-04-28 21:31:00,1565071.453
2024-04-28 21:32:00,1567585.598
2024-04-28 21:33:00,1560108.331
2024-04-28 21:34:00,1598240.262
2024-04-28 21:35:00,1589382.033
2024-04-28 21:36:00,1570928.879
2024-04-28 21:37:00,1565833.107
2024-04-28 21:38:00,1559806.021
2024-04-28 21:39:00,1555995.407
2024-04-28 21:40:00,1589990.569
2024-04-28 21:41:00,1699098.555
2024-04-28 21:42:00,1695859.528
2024-04-28 21:43:00,1590524.491
2024-04-28 21:44:00,1576985.258
2024-04-28 21:45:00,1577842.16
2024-04-28 21:46:00,1557120.8
2024-04-28 21:47:00,1563833.718
2024-04-28 21:48:00,1570245.587
2024-04-28 21:49:00,1573591.789
2024-04-28 21:50:00,1564366.72
2024-04-28 21:51:00,1549139.577
2024-04-28 21:52:00,1580260.706
2024-04-28 21:53:00,1581942.851
2024-04-28 21:54:00,1593535.07
2024-04-28 21:55:00,1676775.226
2024-04-28 21:56:00,1642645.971
2024-04-28 21:57:00,1596763.198
2024-04-28 21:58:00,1593156.629
2024-04-28 21:59:00,1622658.85
2024-04-28 22:00:00,1697081.62
2024-04-28 22:01:00,1668445.498
2024-04-28 22:02:00,1603710.618
2024-04-28 22:03:00,1597733.803
2024-04-28 22:04:00,1592593.87
2024-04-28 22:05:00,1572500.132
2024-04-28 22:06:00,1573705.084
2024-04-28 22:07:00,1587901.283
2024-04-28 22:08:00,1586145.453
2024-04-28 22:09:00,1609931.539
2024-04-28 22:10:00,1638080.054
2024-04-28 22:11:00,1614534.396
2024-04-28 22:12:00,1603421.058
2024-04-28 22:13:00,1603660.437
2024-04-28 22:14:00,1595490.979
2024-04-28 22:15:00,1594189.311
2024-04-28 22:16:00,1614759.73
2024-04-28 22:17:00,1612210.943
2024-04-28 22:18:00,1589753.05
2024-04-28 22:19:00,1585544.272
2024-04-28 22:20:00,1593446.798
2024-04-28 22:21:00,1580737.557
2024-04-28 22:22:00,1595203.598
2024-04-28 22:23:00,1637006.678
2024-04-28 22:24:00,1639186.155
2024-04-28 22:25:00,1621555.263
2024-04-28 22:26:00,1624936.167
2024-04-28 22:27:00,1637286.214
2024-04-28 22:28:00,1620771.364
2024-04-28 22:29:00,1650954.112
2024-04-28 22:30:00,1622960.528
2024-04-28 22:31:00,1554367.72
2024-04-28 22:32:00,1585999.659
2024-04-28 22:33:00,1596226.685
2024-04-28 22:34:00,1613919.188
2024-04-28 22:35:00,1661435.581
2024-04-28 22:36:00,1624923.793
2024-04-28 22:37:00,1611766.499
2024-04-28 22:38:00,1661572.524
2024-04-28 22:39:00,1680383.232
2024-04-28 22:40:00,1611613.973
2024-04-28 22:41:00,1597122.223
2024-04-28 22:42:00,1603122.439
2024-04-28 22:43:00,1606692.165
2024-04-28 22:44:00,1606522.252
2024-04-28 22:45:00,1603554.936
2024-04-28 22:46:00,1622515.774
2024-04-28 22:47:00,1647442.076
2024-04-28 22:48:00,1679333.785
2024-04-28 22:49:00,1632216.776
2024-04-28 22:50:00,1611010.899
2024-04-28 22:51:00,1664229.316
2024-04-28 22:52:00,1642374.378
2024-04-28 22:53:00,1592316.752
2024-04-28 22:54:00,1614446.819
2024-04-28 22:55:00,1619828.443
2024-04-28 22:56:00,1632656.577
2024-04-28 22:57:00,1650012.124
2024-04-28 22:58:00,1648782.602
2024-04-28 22:59:00,1645466.693
2024-04-28 23:00:00,1624307.061
2024-04-28 23:01:00,1588808.416
2024-04-28 23:02:00,1558317.851
2024-04-28 23:03:00,1566503.393
2024-04-28 23:04:00,1574088.647
2024-04-28 23:05:00,1585383.175
2024-04-28 23:06:00,1573210.464
2024-04-28 23:07:00,1570858.296
2024-04-28 23:08:00,1622544.899
2024-04-28 23:09:00,1627777.441
2024-04-28 23:10:00,1623172.043
2024-04-28 23:11:00,1621613.702
2024-04-28 23:12:00,1622476.111
2024-04-28 23:13:00,1626354.268
2024-04-28 23:14:00,1576513.767
2024-04-28 23:15:00,1573713.675
2024-04-28 23:16:00,1602657.249
2024-04-28 23:17:00,1603498.921
2024-04-28 23:18:00,1617619.169
2024-04-28 23:19:00,1626727.553
2024-04-28 23:20:00,1628720.058
2024-04-28 23:21:00,1643355.694
2024-04-28 23:22:00,1590146.321
2024-04-28 23:23:00,1551305.966
2024-04-28 23:24:00,1577761.772
2024-04-28 23:25:00,1606269.863
2024-04-28 23:26:00,1612750.841
2024-04-28 23:27:00,1595852.913
2024-04-28 23:28:00,1590618.526
2024-04-28 23:29:00,1588878.89
2024-04-28 23:30:00,1594251.532
2024-04-28 23:31:00,1562143.54
2024-04-28 23:32:00,1570191.254
2024-04-28 23:33:00,1604709.557
2024-04-28 23:34:00,1594392.128
2024-04-28 23:35:00,1612302.692
2024-04-28 23:36:00,1631829.47
2024-04-28 23:37:00,1591040.614
2024-04-28 23:38:00,1578912.157
2024-04-28 23:39:00,1591938.227
2024-04-28 23:40:00,1578450.262
2024-04-28 23:41:00,1554488.545
2024-04-28 23:42:00,1548075.819
2024-04-28 23:43:00,1567304.149
2024-04-28 23:44:00,1581940.942
2024-04-28 23:45:00,1604170.366
2024-04-28 23:46:00,1624564.387
2024-04-28 23:47:00,1628181.874
2024-04-28 23:48:00,1600122.544
2024-04-28 23:49:00,1596126.648
2024-04-28 23:50:00,1598193.775
2024-04-28 23:51:00,1596345.982
2024-04-28 23:52:00,1579102.732
2024-04-28 23:53:00,1564126.867
2024-04-28 23:54:00,1571175.578
2024-04-28 23:55:00,1573742.885
2024-04-28 23:56:00,1606630.559
2024-04-28 23:57:00,1634289.039
2024-04-28 23:58:00,1582912.707
2024-04-28 23:59:00,1626320.011
2024-04-29 00:00:00,1814242.497
2024-04-29 00:01:00,1638807.431
2024-04-29 00:02:00,1590470.964
2024-04-29 00:03:00,1607920.352
2024-04-29 00:04:00,1648470.113
2024-04-29 00:05:00,1649062.473
2024-04-29 00:06:00,1621313.325
2024-04-29 00:07:00,1623248.448
2024-04-29 00:08:00,1607562.509
2024-04-29 00:09:00,1564363.582
2024-04-29 00:10:00,1581726.084
2024-04-29 00:11:00,1629126.763
2024-04-29 00:12:00,1625301.818
2024-04-29 00:13:00,1625386.002
2024-04-29 00:14:00,1620081.179
2024-04-29 00:15:00,1649148.224
2024-04-29 00:16:00,1652576.622
2024-04-29 00:17:00,1599318.961
2024-04-29 00:18:00,1565985.183
2024-04-29 00:19:00,1563367.727
2024-04-29 00:20:00,1609816.27
2024-04-29 00:21:00,1660249.251
2024-04-29 00:22:00,1632028.503
2024-04-29 00:23:00,1568026.547
2024-04-29 00:24:00,1561254.807
2024-04-29 00:25:00,1580193.951
2024-04-29 00:26:00,1613256.18
2024-04-29 00:27:00,1634671.495
2024-04-29 00:28:00,1670513.293
2024-04-29 00:29:00,1661969.06
2024-04-29 00:30:00,1708987.007
2024-04-29 00:31:00,1727203.508
2024-04-29 00:32:00,1655726.241
2024-04-29 00:33:00,1608092.715
2024-04-29 00:34:00,1598352.959
2024-04-29 00:35:00,1623005.963
2024-04-29 00:36:00,1625256.532
2024-04-29 00:37:00,1627877.612
2024-04-29 00:38:00,1625820.163
2024-04-29 00:39:00,1574692.729
2024-04-29 00:40:00,1546539.618
2024-04-29 00:41:00,1584705.136
2024-04-29 00:42:00,1618892.053
2024-04-29 00:43:00,1597978.154
2024-04-29 00:44:00,1598890.997
2024-04-29 00:45:00,1616618.377
2024-04-29 00:46:00,1646697.287
2024-04-29 00:47:00,1650485.444
2024-04-29 00:48:00,1627716.752
2024-04-29 00:49:00,1633365.651
2024-04-29 00:50:00,1639478.971
2024-04-29 00:51:00,1631250.751
2024-04-29 00:52:00,1612394.791
2024-04-29 00:53:00,1608563.45
2024-04-29 00:54:00,1605862.186
2024-04-29 00:55:00,1584347.275
2024-04-29 00:56:00,1568029.419
2024-04-29 00:57:00,1562804.452
2024-04-29 00:58:00,1585301.964
2024-04-29 00:59:00,1624528.617
2024-04-29 01:00:00,1633197.591
2024-04-29 01:01:00,1637705.822
2024-04-29 01:02:00,1601117.422
2024-04-29 01:03:00,1597131.522
2024-04-29 01:04:00,1621359.689
2024-04-29 01:05:00,1625033.078
2024-04-29 01:06:00,1597924.792
2024-04-29 01:07:00,1577954.421
2024-04-29 01:08:00,1599731.667
2024-04-29 01:09:00,1661385.249
2024-04-29 01:10:00,1642142.076
2024-04-29 01:11:00,1595210.678
2024-04-29 01:12:00,1634047.225
2024-04-29 01:13:00,1610697.041
2024-04-29 01:14:00,1587486.782
2024-04-29 01:15:00,1575225.204
2024-04-29 01:16:00,1575657.949
2024-04-29 01:17:00,1620486.949
2024-04-29 01:18:00,1624514.99
2024-04-29 01:19:00,1625885.253
2024-04-29 01:20:00,1635964.798
2024-04-29 01:21:00,1667625.795
2024-04-29 01:22:00,1652387.209
2024-04-29 01:23:00,1616109.65
2024-04-29 01:24:00,1633758.485
2024-04-29 01:25:00,1632475.764
2024-04-29 01:26:00,1630944.659
2024-04-29 01:27:00,1635323.126
2024-04-29 01:28:00,1619974.999
2024-04-29 01:29:00,1646797.065
2024-04-29 01:30:00,1624251.429
2024-04-29 01:31:00,1578037.984
2024-04-29 01:32:00,1569639.736
2024-04-29 01:33:00,1573491.565
2024-04-29 01:34:00,1598027.622
2024-04-29 01:35:00,1617990.767
2024-04-29 01:36:00,1631292.62
2024-04-29 01:37:00,1637355.425
2024-04-29 01:38:00,1665441.99
2024-04-29 01:39:00,1633205.775
2024-04-29 01:40:00,1595095.088
2024-04-29 01:41:00,1618405.405
2024-04-29 01:42:00,1612634.939
2024-04-29 01:43:00,1632028.954
2024-04-29 01:44:00,1642290.453
2024-04-29 01:45:00,1620607.348
2024-04-29 01:46:00,1624926.146
2024-04-29 01:47:00,1607352.213
2024-04-29 01:48:00,1576204.161
2024-04-29 01:49:00,1578813.551
2024-04-29 01:50:00,1597858.694
2024-04-29 01:51:00,1657207.571
2024-04-29 01:52:00,1660579.555
2024-04-29 01:53:00,1615474.232
2024-04-29 01:54:00,1611168.369
2024-04-29 01:55:00,1617515.791
2024-04-29 01:56:00,1600691.479
2024-04-29 01:57:00,1581621.325
2024-04-29 01:58:00,1597703.478
2024-04-29 01:59:00,1624258.799
2024-04-29 02:00:00,1622059.098
2024-04-29 02:01:00,1616302.565
2024-04-29 02:02:00,1623951.36
2024-04-29 02:03:00,1622679.577
2024-04-29 02:04:00,1624088.128
2024-04-29 02:05:00,1624933.553
2024-04-29 02:06:00,1617398.566
2024-04-29 02:07:00,1619299.328
2024-04-29 02:08:00,1595471.445
2024-04-29 02:09:00,1576683.319
2024-04-29 02:10:00,1590400.046
2024-04-29 02:11:00,1615165.279
2024-04-29 02:12:00,1619591.529
2024-04-29 02:13:00,1647277.278
2024-04-29 02:14:00,1660401.211
2024-04-29 02:15:00,1620822.763
2024-04-29 02:16:00,1621284.853
2024-04-29 02:17:00,1626297.811
2024-04-29 02:18:00,1629517.105
2024-04-29 02:19:00,1664634.046
2024-04-29 02:20:00,1667744.639
2024-04-29 02:21:00,1650884.198
2024-04-29 02:22:00,1632671.093
2024-04-29 02:23:00,1633928.263
2024-04-29 02:24:00,1677424.371
2024-04-29 02:25:00,1671538.062
2024-04-29 02:26:00,1671454.212
2024-04-29 02:27:00,1669385.877
2024-04-29 02:28:00,1604923.127
2024-04-29 02:29:00,1603121.842
2024-04-29 02:30:00,1645064.147
2024-04-29 02:31:00,1649564.009
2024-04-29 02:32:00,1659784.349
2024-04-29 02:33:00,1674346.562
2024-04-29 02:34:00,1594609.403
2024-04-29 02:35:00,1609003.096
2024-04-29 02:36:00,1650248.17
2024-04-29 02:37:00,1620763.92
2024-04-29 02:38:00,1642888.59
2024-04-29 02:39:00,1662467.591
2024-04-29 02:40:00,1638171.273
2024-04-29 02:41:00,1580213.547
2024-04-29 02:42:00,1577125.965
2024-04-29 02:43:00,1619886.648
2024-04-29 02:44:00,1629319.587
2024-04-29 02:45:00,1598281.198
2024-04-29 02:46:00,1605134.611
2024-04-29 02:47:00,1640235.652
2024-04-29 02:48:00,1642136.454
2024-04-29 02:49:00,1605323.638
2024-04-29 02:50:00,1610836.041
2024-04-29 02:51:00,1610573.824
2024-04-29 02:52:00,1607804.796
2024-04-29 02:53:00,1613501.639
2024-04-29 02:54:00,1676239.063
2024-04-29 02:55:00,1721747.144
2024-04-29 02:56:00,1658345.587
2024-04-29 02:57:00,1613495.438
2024-04-29 02:58:00,1649446.625
2024-04-29 02:59:00,1645838.849
2024-04-29 03:00:00,1611914.594
2024-04-29 03:01:00,1639967.0
2024-04-29 03:02:00,1671251.97
2024-04-29 03:03:00,1633490.999
2024-04-29 03:04:00,1618533.158
2024-04-29 03:05:00,1626176.208
2024-04-29 03:06:00,1613989.558
2024-04-29 03:07:00,1610356.123
2024-04-29 03:08:00,1612284.913
2024-04-29 03:09:00,1621049.959
2024-04-29 03:10:00,1663015.345
2024-04-29 03:11:00,1639904.662
2024-04-29 03:12:00,1593802.652
2024-04-29 03:13:00,1633377.479
2024-04-29 03:14:00,1618064.116
2024-04-29 03:15:00,1593905.486
2024-04-29 03:16:00,1590624.002
2024-04-29 03:17:00,1564995.275
2024-04-29 03:18:00,1584924.531
2024-04-29 03:19:00,1646053.166
2024-04-29 03:20:00,1644675.03
2024-04-29 03:21:00,1571427.479
2024-04-29 03:22:00,1547660.595
2024-04-29 03:23:00,1580739.466
2024-04-29 03:24:00,1592910.02
2024-04-29 03:25:00,1582315.791
2024-04-29 03:26:00,1623531.689
2024-04-29 03:27:00,1634186.317
2024-04-29 03:28:00,1642623.142
2024-04-29 03:29:00,1669124.229
2024-04-29 03:30:00,1677709.355
2024-04-29 03:31:00,1682258.581
2024-04-29 03:32:00,1635708.703
2024-04-29 03:33:00,1614148.648
2024-04-29 03:34:00,1613941.56
2024-04-29 03:35:00,1648824.641
2024-04-29 03:36:00,1677452.83
2024-04-29 03:37:00,1655863.783
2024-04-29 03:38:00,1660530.144
2024-04-29 03:39:00,1670431.574
2024-04-29 03:40:00,1635685.047
2024-04-29 03:41:00,1599880.8
2024-04-29 03:42:00,1615480.47
2024-04-29 03:43:00,1617327.035
2024-04-29 03:44:00,1615930.35
2024-04-29 03:45:00,1652353.94
2024-04-29 03:46:00,1674246.965
2024-04-29 03:47:00,1640481.88
2024-04-29 03:48:00,1633625.156
2024-04-29 03:49:00,1650337.239
2024-04-29 03:50:00,1643601.926
2024-04-29 03:51:00,1621162.015
2024-04-29 03:52:00,1601768.206
2024-04-29 03:53:00,1583609.548
2024-04-29 03:54:00,1553794.876
2024-04-29 03:55:00,1550477.503
2024-04-29 03:56:00,1604128.432
2024-04-29 03:57:00,1596539.19
2024-04-29 03:58:00,1545380.588
2024-04-29 03:59:00,1572808.362
2024-04-29 04:00:00,1652120.319
2024-04-29 04:01:00,1644759.602
2024-04-29 04:02:00,1613255.104
2024-04-29 04:03:00,1586583.296
2024-04-29 04:04:00,1570078.978
2024-04-29 04:05:00,1592219.836
2024-04-29 04:06:00,1615588.783
2024-04-29 04:07:00,1620926.355
2024-04-29 04:08:00,1615957.769
2024-04-29 04:09:00,1609370.295
2024-04-29 04:10:00,1604640.972
2024-04-29 04:11:00,1616010.083
2024-04-29 04:12:00,1625940.909
2024-04-29 04:13:00,1617399.226
2024-04-29 04:14:00,1611320.06
2024-04-29 04:15:00,1610113.156
2024-04-29 04:16:00,1608362.619
2024-04-29 04:17:00,1610500.971
2024-04-29 04:18:00,1606145.594
2024-04-29 04:19:00,1586106.602
2024-04-29 04:20:00,1589556.788
2024-04-29 04:21:00,1610760.993
2024-04-29 04:22:00,1616427.874
2024-04-29 04:23:00,1612371.56
2024-04-29 04:24:00,1607733.297
2024-04-29 04:25:00,1605495.061
2024-04-29 04:26:00,1607359.183
2024-04-29 04:27:00,1612804.661
2024-04-29 04:28:00,1609921.007
2024-04-29 04:29:00,1607520.071
2024-04-29 04:30:00,1609875.361
2024-04-29 04:31:00,1615971.934
2024-04-29 04:32:00,1619982.139
